Time ALE BLT SSP DSP LWF RDG YPH WAE RSM CHK CHO STH LKT BBT COP CLA BYT MYS ROT PRO PB BB AMP CHI DIP OLI GRN PIC MA DL DR DC DIN RelALE RelBLT RelSSP RelDSP RelLWF RelRDG RelYPH RelWAE RelRSM RelCHK RelCHO RelSTH RelLKT RelBBT RelCOP RelCLA RelBYT RelMYS RelROT RelPRO RelPB RelBB RelAMP RelCHI RelDIP RelOLI RelGRN RelPIC RelMA RelDL RelDR RelDC RelDIN PelDemRatio PiscivPlankRatio DivCount InfEpiRatio BSSslope HabitCover
6.600000e+003 115204.198361 35939.674962 28489.571854 27342.618774 66592.480836 18.722340 49765.257505 5302.736230 7495.097926 25093.906328 674.497861 13866.576163 2621.760903 4806.782588 358391.672087 310143.365396 61693.509427 318067.936168 904695.319337 500343.189276 3350290.195494 2871583.467870 505641.146162 14126.033957 300943.264336 276709.423932 3437112.444138 1919.053162 300555.785009 3204819.213538 601850.954667 0.000000 213638435.285449 0.807491 0.157184 2.951492 0.645120 2.520486 0.032284 19.030660 7.223846 0.126387 3.448902 0.664470 2.142610 0.483044 0.262350 0.237515 0.933523 6.211966 1.939375 13.424446 3.833256 1.757878 3.721549 10.723708 0.379224 0.307353 0.471839 13.548292 0.009416 57.793236 10.262351 1.927224 1.000000 1.183680 8177230003016372300000000.000000 0.083469 22.352941 52171430450.016228 -4495.490931 0.072670
6.700000e+003 100838.166527 32417.875207 26263.398943 24797.794233 70604.900917 16.484614 52974.762365 4015.544154 6595.761164 30613.819948 894.044654 10979.387302 2351.977621 4005.279874 353984.707459 233363.559288 28631.836894 263093.599722 918540.853588 910841.641590 3194355.445072 2667153.479060 490261.218518 13702.205758 293426.865518 267650.762808 3090269.146111 681.633937 251222.562268 3006942.613392 465352.324961 0.000000 214531955.321110 0.706797 0.141781 2.720863 0.585078 2.672353 0.028426 20.258002 5.470321 0.111222 4.207558 0.880753 1.696493 0.433338 0.218605 0.234594 0.702418 2.882961 1.604177 13.629895 6.978189 1.676060 3.456609 10.397528 0.367846 0.299676 0.456392 12.181117 0.003344 48.307055 9.628718 1.490134 1.000000 1.188631 0.345818 0.254139 23.823529 42953867924.730942 -4155.495721 0.040122
6.800000e+003 93218.935175 34982.833019 25995.146556 25792.185805 92244.060225 16.315339 48942.154668 4614.513880 6095.765351 39116.948467 990.832778 12039.136780 3546.029328 4514.056323 642396.213176 643043.399452 171341.609361 273526.224519 863679.777766 478096.296069 2263142.575680 2734503.682048 496193.409762 13720.776783 291064.857860 265083.370263 4923322.188396 583.176205 90108.068287 3247587.400091 673798.593192 0.000000 213425740.005323 0.653392 0.152999 2.693072 0.608539 3.491383 0.028134 18.715898 6.286290 0.102791 5.376226 0.976102 1.860241 0.653334 0.246373 0.425732 1.935543 17.252516 1.667788 12.815831 3.662817 1.187458 3.543894 10.523339 0.368344 0.297264 0.452014 19.406582 0.002861 17.326690 10.399301 2.157612 1.000000 1.182502 0.205826 0.202401 26.235294 35428168015.241394 -3901.366185 0.012893
6.900000e+003 141554.045097 34093.219206 31169.623520 30678.570715 71238.738025 14.099651 50043.438714 2929.473749 7652.251630 16590.832553 729.002882 12822.063050 2764.415499 4408.320417 372279.261312 415989.453593 115338.821243 300614.028056 841524.276382 705270.769374 2887506.962151 3147627.387535 511529.119148 14576.872842 301578.283952 284457.663436 4201049.696140 2077.007423 272251.014876 3610156.041729 882821.472676 0.000000 212114290.506647 0.992183 0.149109 3.229143 0.723828 2.696344 0.024313 19.137039 3.990782 0.129037 2.280241 0.718165 1.981216 0.509327 0.240602 0.246719 1.252117 11.613553 1.832952 12.487074 5.403258 1.515058 4.079299 10.848581 0.391327 0.308001 0.485051 16.559553 0.010191 52.350571 11.560305 2.826937 1.000000 1.175235 0.279907 0.372229 26.264706 52302179257.362144 -4936.457720 0.069557
6.935000e+003 150744.673336 34069.276093 28007.698026 27413.008137 74240.802339 14.066060 52239.645406 3086.187667 7603.581151 18084.714118 741.031291 13196.248475 2648.153377 4562.023533 371680.472509 316459.507294 55856.463968 297350.202816 847664.743556 894252.662122 2782830.257485 3106192.953947 509294.155475 14768.654041 301619.492223 287354.135001 4272696.086797 1800.589878 228886.385287 3496030.114303 777086.332599 0.000000 213544071.472028 1.056602 0.149004 2.901570 0.646781 2.809970 0.024255 19.976887 4.204272 0.128216 2.485560 0.730014 2.039034 0.487906 0.248991 0.246322 0.952535 5.624230 1.813052 12.578190 6.851096 1.460135 4.025601 10.801181 0.396476 0.308043 0.489990 16.841967 0.008834 44.012078 11.194855 2.488356 1.000000 1.183157 8325249826358515400000000.000000 0.112969 22.500000 52383402068.387352 -4407.160823 0.062123
7.000000e+003 150317.801305 30120.218719 26191.472391 23182.391793 75271.532169 14.328366 54464.555356 3320.190205 7358.849882 20225.258096 752.098949 13638.064977 2481.963705 3601.178910 367593.943518 257620.512391 50417.864309 241697.892469 846969.363028 1047171.878436 2770141.994635 3005565.102842 491739.443217 14507.046034 303710.064048 279994.115871 3185265.986672 1072.937799 210639.965587 3317924.617549 466555.969973 0.000000 215718798.039612 1.053610 0.131733 2.713411 0.546964 2.848983 0.024707 20.827712 4.523050 0.124090 2.779756 0.740918 2.107302 0.457287 0.196549 0.243614 0.775431 5.076613 1.473719 12.567872 8.022649 1.453477 3.895188 10.428878 0.389452 0.310178 0.477440 12.555572 0.005264 40.503513 10.624532 1.493988 1.000000 1.195207 8690520452092652000000000.000000 0.107033 22.352941 51549274594.440620 -4120.405916 0.048500
7.100000e+003 117265.913924 32400.535624 25221.736790 23216.162106 80903.348564 12.362569 45273.913264 2579.625704 6152.456104 26377.041663 1074.522573 11682.614902 5633.784994 4084.879182 418128.010294 275527.167008 17001.064266 218875.809219 979637.912648 1035934.434653 1977575.703203 2763791.495864 472308.977881 13434.248055 282687.046018 266406.487481 4811813.720243 642.180678 531825.295011 3028504.478673 440005.490317 0.000000 215462640.800666 0.821942 0.141706 2.612947 0.547761 3.062143 0.021318 17.313131 3.514189 0.103747 3.625256 1.058548 1.805153 1.037991 0.222949 0.277104 0.829329 1.711850 1.334565 14.536492 7.936556 1.037622 3.581851 10.016794 0.360652 0.288708 0.454270 18.967042 0.003151 102.263560 9.697762 1.408969 1.000000 1.193787 0.324341 0.308962 23.588235 40624992433.266472 -3404.132643 0.105073
7.200000e+003 127642.748686 33893.971311 25522.992816 23649.582105 90662.187634 10.477034 47676.891804 2892.773065 6343.770277 9397.694752 1128.445858 12666.185473 3418.306983 4069.547572 647434.477481 594481.257579 171093.454320 221145.856922 836895.290869 409570.068977 2463035.006711 2949540.097398 487250.100069 13536.587375 285959.320119 268313.635628 4664192.812943 866.169328 176129.917207 3368157.103401 742730.040100 0.000000 213773640.719477 0.894676 0.148237 2.644157 0.557987 3.431510 0.018066 18.232051 3.940786 0.106973 1.291617 1.111669 1.957130 0.629802 0.222112 0.429071 1.789372 17.227529 1.348406 12.418386 3.137820 1.292340 3.822580 10.333668 0.363400 0.292050 0.457522 18.385155 0.004250 33.867649 10.785385 2.378342 1.000000 1.184429 0.213298 0.368616 26.088235 28184103611.504051 -3841.508464 0.029156
7.300000e+003 150584.945105 33777.109330 29831.807630 27818.061246 67585.758702 10.441775 52906.086512 3364.396361 7616.452115 12266.644409 572.311091 13722.368931 2873.468412 4511.856892 440899.197290 395683.618644 79126.670627 231903.048431 743965.322162 425449.371110 3080968.050902 3033070.935623 492684.812705 14095.249163 291460.440761 276369.868282 3383127.311349 1412.546429 182014.811352 3390669.102213 658786.576008 0.000000 214575161.709631 1.055482 0.147726 3.090546 0.656338 2.558081 0.018006 20.231740 4.583272 0.128433 1.685925 0.563803 2.120328 0.529419 0.246253 0.292195 1.190997 7.967324 1.413997 11.039432 3.259475 1.616566 3.930835 10.448928 0.378397 0.297668 0.471260 13.335495 0.006930 34.999243 10.857472 2.109541 1.000000 1.188870 8456356586735761000000000.000000 0.116137 22.588235 41264885415.009132 -4685.010638 0.029122
7.400000e+003 137217.613429 30720.076603 28914.334346 24042.821528 67151.507720 10.596646 53200.995353 2523.123188 6937.148394 13992.794185 580.977417 14754.814879 2768.703511 3658.681755 419142.827655 329198.329417 56425.043939 183488.233840 742826.930637 428414.201182 3340398.502239 2951548.479483 454459.194796 12317.827495 288564.030662 260205.817193 2028713.890321 462.196634 611619.093217 3294136.896680 285632.126149 0.000000 215914807.410829 0.961788 0.134356 2.995497 0.567265 2.541645 0.018273 20.344515 3.437217 0.116979 1.923167 0.572340 2.279857 0.510117 0.199688 0.277776 0.990878 5.681480 1.118794 11.022540 3.282190 1.752688 3.825183 9.638234 0.330681 0.294710 0.443697 7.996715 0.002268 117.606940 10.548360 0.914640 1.000000 1.196293 0.407187 0.390141 23.852941 36547680770.556374 -4543.772433 0.118632
7.500000e+003 110860.826659 33031.201917 28109.099918 24927.556040 71831.792330 9.038662 44634.130754 2882.738338 6052.429442 19010.673146 1078.785334 12568.733891 3931.439199 4159.500842 504300.324522 867144.489397 62107.227426 186434.531054 894138.068811 555589.273800 2799676.924795 2746617.424464 463890.259699 11532.508588 273083.250832 252572.387364 3604960.744974 559.074944 217861.246232 3181997.482093 513782.210028 0.000000 214343044.130360 0.777048 0.144464 2.912075 0.588139 2.718790 0.015586 17.068473 3.927115 0.102060 2.612823 1.062747 1.942073 0.724344 0.227022 0.334212 2.610081 6.253624 1.136759 13.267791 4.256510 1.468974 3.559594 9.838249 0.309599 0.278899 0.430681 14.209910 0.002743 41.892078 10.189272 1.645214 1.000000 1.187584 0.242974 0.302055 26.235294 31973903584.492161 -4201.764684 0.026654
7.600000e+003 125292.930825 34049.220425 36801.712587 33702.859399 67143.456464 7.748254 44600.969322 2818.828225 7697.306045 10373.440730 1095.307696 13431.495834 3210.767856 4149.235844 576506.183715 544667.757133 161023.332893 206432.823089 874306.555862 382333.258016 2514849.585448 3166744.958698 496582.718387 12129.911036 285041.373592 265009.020229 3871401.301837 7005.413349 227099.372571 3451252.625397 825347.847406 0.000000 211596477.957077 0.878205 0.148916 3.812622 0.795183 2.541340 0.013361 17.055792 3.840052 0.129797 1.425724 1.079024 2.075383 0.591565 0.226462 0.382065 1.639435 16.213561 1.258695 12.973518 2.929152 1.319527 4.104075 10.531595 0.325637 0.291112 0.451887 15.260157 0.034371 43.668458 11.051470 2.642898 1.000000 1.172367 0.259194 0.376504 26.235294 34239540287.176994 -5837.671680 0.040964
7.665000e+003 127970.301850 33150.489417 30311.871362 27972.366500 59023.926864 7.684106 47225.729242 3059.136000 7601.524670 12476.949058 1117.152400 14146.099525 3024.306566 4414.196596 510348.014926 449100.234708 90166.720542 216947.068371 818066.048564 402375.736859 2750484.727364 3064354.278953 497875.131187 12572.199978 288470.165474 270588.829278 3051312.335419 4789.154038 961116.682299 3280877.773347 638708.793303 0.000000 212384783.011261 0.896972 0.144986 3.140280 0.659978 2.234020 0.013250 18.059523 4.167420 0.128182 1.714830 1.100544 2.185801 0.557210 0.240923 0.338220 1.351779 9.078955 1.322805 12.138986 3.082702 1.443163 3.971378 10.559005 0.337510 0.294614 0.461402 12.027558 0.023497 184.811092 10.505902 2.045249 1.000000 1.176734 7554258798100836100000000.000000 0.107170 22.500000 35089767229.215950 -4742.225784 0.261359
7.700000e+003 124650.512400 29013.947353 29358.667921 25393.892351 58856.091500 7.750402 47882.500790 3164.425840 7474.435529 13240.384640 1120.976854 14393.471595 2946.273256 3410.617740 503187.892086 421359.638404 86164.208521 204859.882695 817552.678953 404652.392678 3391934.274818 3029607.046915 490411.955032 12468.717667 290465.604042 267709.230348 2499710.053106 3223.254704 1089729.098073 3247327.275643 491500.068650 0.000000 210751892.450541 0.873702 0.126894 3.041530 0.599142 2.227668 0.013365 18.310678 4.310854 0.126039 1.819756 1.104311 2.224024 0.542833 0.186149 0.333475 1.268281 8.675939 1.249105 12.131368 3.100144 1.779728 3.926346 10.400725 0.334732 0.296652 0.456492 9.853271 0.015814 209.541701 10.398468 1.573863 1.000000 1.167687 7665857598894429200000000.000000 0.102501 22.470588 35362323174.223900 -4590.132536 0.300990
7.800000e+003 101571.720915 30735.191015 28439.257249 23905.578043 59336.053207 6.790985 48199.682268 2413.210028 6543.019892 15959.362312 1363.067638 12189.769927 2890.128332 3765.801346 469264.559306 358089.869539 47053.895790 185861.080262 814913.260268 411319.808218 3762254.983156 3012340.964325 465324.758483 10911.337480 282041.429039 255715.416495 1559797.438984 978.321996 336400.248743 3136440.449123 360980.837698 0.000000 212691231.444405 0.711938 0.134422 2.946279 0.564027 2.245834 0.011710 18.431971 3.287483 0.110333 2.193452 1.342803 1.883517 0.532489 0.205534 0.310993 1.077841 4.737892 1.133262 12.092203 3.151225 1.974033 3.903969 9.868672 0.292923 0.288048 0.436040 6.148356 0.004800 64.685692 10.043391 1.155919 1.000000 1.178432 0.369045 0.310885 23.882353 33185858877.795685 -4440.108116 0.066173
7.900000e+003 79789.049542 33087.705546 28401.009657 24531.566909 69194.069435 6.673078 43330.510710 2761.715710 6201.194751 20670.616848 1420.546366 13254.213788 2947.225866 4208.208006 651882.963172 661516.518302 166323.253379 205502.562975 835379.796789 620386.228585 2305957.827479 2933208.659606 498043.404138 11093.322815 297709.734885 257127.887333 5130113.423920 629.566323 206054.814265 3279442.939786 716105.691139 0.000000 211081564.977651 0.559259 0.144711 2.942317 0.578796 2.618954 0.011507 16.569958 3.762248 0.104568 2.840966 1.399427 2.047990 0.543009 0.229680 0.432019 1.991147 16.747214 1.253023 12.395898 4.752936 1.209923 3.801414 10.562574 0.297809 0.304050 0.438449 20.221705 0.003089 39.621844 10.501308 2.293086 1.000000 1.169514 0.214490 0.222495 26.294118 30172277074.072651 -4423.538366 0.042825
8.000000e+003 106706.306906 32189.767284 31251.579560 27577.407310 56663.135549 5.745949 41884.795630 2618.187026 7747.471708 15414.950008 1142.024940 13991.313325 2563.667172 4146.682141 443098.339772 497244.257828 127645.471335 249613.087222 895878.217088 491023.197126 2938762.030705 3169874.563344 521487.785490 12142.677484 323252.500090 276339.402287 3794429.347188 2393.249989 237945.025208 3449298.158973 876637.881467 0.000000 210780493.494897 0.747928 0.140784 3.237633 0.650660 2.144666 0.009908 16.017104 3.566721 0.130643 2.118628 1.125047 2.161884 0.472340 0.226322 0.293652 1.496692 12.852719 1.521981 13.293612 3.761853 1.541951 4.108131 11.059785 0.325979 0.330137 0.471208 14.956751 0.011742 45.753945 11.045212 2.807137 1.000000 1.167845 0.279835 0.319633 26.264706 44305239688.773079 -4985.588082 0.042416
8.030000e+003 109766.822739 32026.320726 28937.796496 25910.768595 58934.433208 5.735300 43301.556085 2720.444248 7721.373869 16622.901985 1151.952844 14283.750072 2496.883913 4262.546681 437773.979163 418161.773616 78820.061215 252757.008751 899517.205590 618991.845612 2908629.029979 3092972.188992 522015.401556 12389.515393 325593.876388 278982.966401 3778932.690204 2300.972766 249760.813589 3382680.270253 780505.720239 0.000000 212041833.907589 0.769379 0.140069 2.997928 0.611337 2.230633 0.009890 16.558885 3.706024 0.130203 2.284649 1.134827 2.207070 0.460036 0.232646 0.290124 1.258656 7.936452 1.541151 13.347610 4.742253 1.526141 4.008467 11.070975 0.332606 0.332528 0.475715 14.895667 0.011289 48.025978 10.831890 2.499306 1.000000 1.174834 6917736900837103000000000.000000 0.095769 22.500000 44519042810.156059 -4595.088582 0.061708
8.100000e+003 105887.179476 28537.270603 27146.942085 21540.765697 59572.881097 5.846556 45299.555479 2914.632430 7473.873363 18511.735679 1159.885484 14695.506927 2359.075115 3384.473902 424837.777023 351385.444332 70900.941140 225336.432944 898486.445332 708687.975274 3007485.176212 2954286.768397 507338.031461 12323.647875 329929.995874 273720.551009 2671021.278751 1423.602196 208912.821634 3222712.790201 458950.857420 0.000000 214301312.967296 0.742186 0.124809 2.812397 0.508231 2.254798 0.010082 17.322937 3.970564 0.126029 2.544249 1.142642 2.270693 0.434645 0.184722 0.281550 1.057661 7.139069 1.373958 13.332315 5.429438 1.578010 3.828731 10.759695 0.330838 0.336957 0.466742 10.528540 0.006985 40.171404 10.319649 1.469635 1.000000 1.187353 7244089741837550900000000.000000 0.087835 22.411765 44082557187.640686 -4307.810637 0.046827
8.200000e+003 71011.414183 30515.710441 25917.224263 21192.118269 66902.087847 5.064203 38075.261731 2296.300606 6375.105573 24669.214766 1439.213598 12340.181992 2874.567804 3825.136949 467516.835709 471485.022921 39436.227867 223076.531903 1145978.269337 580991.439483 2116713.537597 2650423.613985 498211.749811 11920.955349 316826.705826 265371.342637 5747881.144522 1676.818795 328603.670238 3006541.304146 501530.157964 0.000000 212894215.875748 0.497734 0.133462 2.684999 0.500006 2.532204 0.008733 14.560306 3.128219 0.107501 3.390532 1.417817 1.906758 0.529622 0.208773 0.309835 1.419157 3.970864 1.360178 17.004757 4.451123 1.110627 3.434927 10.566144 0.320027 0.323574 0.452505 22.656801 0.008227 63.186504 9.627433 1.605981 1.000000 1.179557 0.282851 0.220861 23.764706 35492727790.583893 -4004.515625 0.062581
8.300000e+003 96268.769999 32090.931578 27057.272103 21967.669840 82894.613328 4.355852 38760.151990 2206.686766 6927.164428 15347.513638 1483.602530 13022.553429 2299.115044 3797.041824 477694.029234 609501.803783 199271.347827 250716.752565 1091942.262790 393994.149561 3042317.842236 3120834.647870 502810.901123 12235.178276 321197.635350 271350.662241 3544519.523766 2631.286898 213848.193986 3644686.682981 801415.373184 0.000000 211694658.597864 0.674769 0.140352 2.803107 0.518304 3.137512 0.007511 14.822213 3.006140 0.116810 2.109359 1.461546 2.012195 0.423598 0.207239 0.316580 1.834584 20.064783 1.528711 16.202936 3.018489 1.596286 4.044576 10.663683 0.328462 0.328038 0.462701 13.971665 0.012910 41.120416 11.670877 2.566262 1.000000 1.172910 0.192069 0.306673 26.147059 53903336126.815933 -4302.647439 0.023282
8.395000e+003 135970.049076 31374.954182 28444.153953 24122.822957 79085.365902 4.385743 43605.917739 2542.597776 7856.319464 18701.187422 1068.214253 13856.401647 2082.653172 4188.236155 339606.557090 399883.206167 61454.202638 280333.174215 889952.488769 446764.007635 3380535.073174 3323600.470876 511502.323139 13515.418719 331435.007540 290234.176477 4284469.711391 1004.426159 246022.889892 3706780.330685 833502.376594 0.000000 211766510.582444 0.953043 0.137220 2.946787 0.569152 2.993334 0.007563 16.675276 3.463747 0.132478 2.570288 1.052333 2.141038 0.383716 0.228590 0.225066 1.203638 6.187870 1.709293 13.205683 3.422772 1.773747 4.307359 10.848012 0.362831 0.338494 0.494901 16.888376 0.004928 47.307221 11.869711 2.669010 1.000000 1.173309 6945827268452497000000000.000000 0.115781 22.558824 56697854790.936050 -4581.287838 0.025454
8.400000e+003 136162.818864 31395.523860 28181.320092 23654.213340 79283.961746 4.392431 43798.911354 2554.314258 7840.496009 18884.563443 1069.201335 13886.622566 2072.477483 4205.509046 339168.636660 392380.094027 60880.434562 276184.462506 889885.634490 449315.804150 3392871.463894 3315188.960909 510857.617817 13550.846192 331946.236392 290121.566082 4185440.944137 951.498703 241401.510419 3694011.361608 803523.445655 0.000000 211932890.023819 0.954395 0.137310 2.919557 0.558096 3.000851 0.007574 16.749078 3.479708 0.132211 2.595491 1.053306 2.145708 0.381841 0.229533 0.224775 1.181053 6.130097 1.683996 13.204691 3.442322 1.780220 4.296458 10.834339 0.363783 0.339016 0.494709 16.498027 0.004668 46.418585 11.828823 2.573012 1.000000 1.174230 6976671214861382500000000.000000 0.115365 22.470588 56758181881.314194 -4537.379116 0.025141
8.500000e+003 126005.745004 28822.850268 26537.942381 19685.212766 81644.953318 3.953442 45868.845615 2012.817665 7117.049564 22381.059718 1088.239271 14915.068205 1967.136695 3442.774555 324641.043147 304531.647465 41353.376105 209635.483112 884235.287655 471155.004131 3528177.653497 3135468.657765 484360.684522 13180.284371 328132.501475 279621.195137 2487481.044713 295.664995 197752.330139 3476924.680301 410877.881107 0.000000 214751108.399989 0.883202 0.126058 2.749305 0.464452 3.090213 0.006817 17.540639 2.742034 0.120012 3.076049 1.072061 2.304619 0.362433 0.187904 0.215148 0.916632 4.163903 1.278223 13.120847 3.609638 1.851214 4.063542 10.272389 0.353835 0.335121 0.476804 9.805067 0.001451 38.025377 11.133676 1.315698 1.000000 1.189845 0.337724 0.351479 23.911765 50196260073.544014 -4270.088194 0.052673
8.600000e+003 104014.372888 31086.371928 25464.992673 20122.947723 99436.157063 3.882496 40898.520696 2358.673844 6350.219187 30970.094470 1388.420828 12304.150223 2444.092834 3938.285976 452695.725575 736257.612946 83617.778317 220145.555182 933035.841296 540225.294584 1855735.284397 2921261.473137 490010.994743 13243.349586 318870.617612 276306.852576 4241682.368715 232.983064 312674.800688 3394591.406952 671520.194255 0.000000 214610583.118368 0.729059 0.135958 2.638149 0.474780 3.763599 0.006695 15.639944 3.213189 0.107081 4.256524 1.367779 1.901190 0.450309 0.214948 0.300013 2.216115 8.419537 1.342307 13.844981 4.138803 0.973693 3.785931 10.392221 0.355528 0.325662 0.471152 16.719718 0.001143 60.123575 10.870032 2.150316 1.000000 1.189066 0.189046 0.271560 26.323529 39709387591.072784 -4000.734606 0.068553
8.700000e+003 143158.056008 31971.013855 34522.671161 27243.495671 85525.705596 3.324711 41209.057799 2482.587216 7892.139049 15486.363134 828.223471 13109.224541 2078.682076 3915.965474 401054.604131 513333.456683 139098.134169 243217.243013 913000.059997 343746.725582 3061741.264320 3373921.785931 499460.392805 14139.744605 329370.161458 291422.833114 3808600.160188 1435.218617 255329.922563 3865404.709998 925513.066921 0.000000 211451594.480145 1.003426 0.139827 3.576515 0.642781 3.237097 0.005733 15.758696 3.381995 0.133082 2.128443 0.815910 2.025587 0.382985 0.213730 0.265789 1.545120 14.005896 1.482983 13.547677 2.633531 1.606478 4.372575 10.592625 0.379592 0.336385 0.496928 15.012609 0.007042 49.096850 12.377652 2.963643 1.000000 1.171564 0.230711 0.434388 26.147059 56331738190.011169 -5638.345625 0.041714
8.760000e+003 155672.724151 31189.146173 28522.144605 23222.635087 79482.432736 3.295210 43993.438452 2721.006951 7785.608254 18117.383556 850.968150 13773.416228 2000.644919 4152.499597 404676.500869 410979.732413 64127.716582 248139.558110 864507.648270 596361.408427 2937146.648301 3308008.682313 497599.547736 14626.569688 325998.737162 296358.911270 3308854.691051 1272.300581 262348.362400 3683469.877185 763994.330012 0.000000 213099372.084376 1.091144 0.136408 2.954867 0.547913 3.008363 0.005682 16.823467 3.706791 0.131286 2.490050 0.838317 2.128215 0.368607 0.226640 0.268189 1.237038 6.457068 1.512996 12.828116 4.568876 1.541104 4.287152 10.553160 0.392661 0.332942 0.505344 13.042730 0.006242 50.446411 11.795068 2.446434 1.000000 1.180693 7023797319284926600000000.000000 0.131627 22.529412 56259186056.275604 -4609.093578 0.071298
8.800000e+003 153269.484274 27725.174815 27524.331604 20990.805769 79578.675344 3.329704 44685.221914 2840.015673 7632.932015 19324.043799 856.899650 14075.949948 1952.915949 3213.081937 402637.688944 376398.949709 61161.698239 219739.259579 863849.354478 624345.694762 3015472.262113 3249539.350413 487246.641186 14377.532357 327630.177184 290989.091072 2622671.548662 833.999469 230244.825711 3583691.527912 533534.022798 0.000000 214272174.371939 1.074299 0.121258 2.851494 0.495256 3.012005 0.005742 17.088011 3.868915 0.128711 2.655893 0.844160 2.174962 0.359813 0.175367 0.266838 1.132951 6.158418 1.339830 12.818348 4.783270 1.582201 4.211376 10.333594 0.385976 0.334608 0.496188 10.337957 0.004092 44.273290 11.475561 1.708462 1.000000 1.187191 7142190388667857300000000.000000 0.126456 22.323529 56023462352.214012 -4443.981263 0.055482
8.900000e+003 127042.365541 29525.152280 26512.898863 19732.128471 81566.832187 2.914098 36137.147197 2321.348006 6606.623319 23616.071916 1112.515933 11657.918679 2064.663791 3572.056849 383385.811639 311490.328694 25287.373611 189230.015286 862031.847185 744727.800194 3011954.807037 3070825.898735 460696.735062 13228.441852 309796.729822 277610.088928 1710740.578518 264.244410 175052.510542 3251278.711781 373152.575980 0.000000 216540202.122896 0.890467 0.129130 2.746711 0.465559 3.087256 0.005025 13.819154 3.162341 0.111405 3.245788 1.095976 1.801337 0.380402 0.194960 0.254079 0.937577 2.546205 1.153804 12.791378 5.705548 1.580355 3.979765 9.770520 0.355127 0.316395 0.473374 6.743338 0.001296 33.660477 10.411121 1.194895 1.000000 1.199758 0.319821 0.402748 23.794118 44686397962.523506 -4248.787007 0.043013
9.000000e+003 126625.691975 32014.033961 26721.830189 20317.320737 104083.838965 2.864817 42370.375133 2781.429485 6304.320685 30664.447080 1172.976770 12838.386223 2436.678415 4020.920444 619584.448993 734840.148906 165992.547134 203978.016563 851970.569647 385391.092616 2891501.327828 3078943.617211 475259.968499 13068.299123 307444.022923 276277.998930 4283830.576305 8480.814371 85409.951074 3613107.997099 702520.249185 0.000000 212327671.621490 0.887547 0.140015 2.768356 0.479366 3.939511 0.004940 16.202794 3.789104 0.106307 4.214516 1.155538 1.983738 0.448943 0.219458 0.410614 2.211849 16.713915 1.243728 12.642083 2.952579 1.517154 3.990286 10.079379 0.350828 0.313992 0.471103 16.885856 0.041610 16.423299 11.569757 2.249584 1.000000 1.176418 0.202111 0.319670 26.294118 29692124708.872021 -4220.445239 0.011970
9.100000e+003 139734.703374 31088.524473 30875.033003 23965.075968 70968.280456 2.434304 41785.319278 3074.338279 7731.068434 13896.462815 866.157770 13761.872203 2190.026881 4015.412428 347481.387912 524884.025558 113075.650882 243436.399738 847165.901423 344931.132327 3634265.396424 3382070.965532 493464.992173 13993.467177 320897.342185 291988.103759 3087467.848710 3568.385442 215558.598590 3766388.850953 847942.206315 0.000000 211295877.694333 0.979431 0.135967 3.198623 0.565430 2.686107 0.004198 15.979063 4.188129 0.130366 1.909927 0.853281 2.126432 0.403499 0.219158 0.230284 1.579887 11.385673 1.484320 12.570788 2.642605 1.906878 4.383136 10.465474 0.375665 0.327732 0.497891 12.170075 0.017508 41.449307 12.060588 2.715248 1.000000 1.170701 0.269115 0.421511 26.235294 55291454573.035500 -4985.083010 0.033074
9.125000e+003 140958.926325 31000.126372 29257.606401 23017.503358 72675.738650 2.421701 42557.530944 3180.160107 7678.106127 14739.949379 873.186795 14058.504628 2158.029197 4107.284997 341852.954692 478020.836581 79855.146242 244647.970694 846719.853472 356696.612816 3673172.146642 3327906.432850 489659.845638 14073.435231 318882.619714 292377.074169 2746174.599292 3312.598181 180596.960117 3717731.641419 733443.730791 0.000000 212440827.202386 0.988012 0.135581 3.031060 0.543074 2.750733 0.004176 16.274364 4.332289 0.129473 2.025856 0.860205 2.172266 0.397604 0.224172 0.226554 1.438830 8.040675 1.491707 12.564169 2.732743 1.927292 4.312939 10.384774 0.377812 0.325674 0.498555 10.824777 0.016253 34.726607 11.904779 2.348606 1.000000 1.177045 6851671092038994900000000.000000 0.124859 22.470588 54983606111.778671 -4709.555973 0.027614
9.200000e+003 134587.526453 28016.659608 27850.837515 19435.043677 72413.713812 2.464604 43588.685970 3437.720484 7398.418677 16482.374071 881.878523 14613.588629 2072.564220 3265.646416 334485.575538 413757.132031 71357.245000 207520.775333 845516.469476 365856.265366 3744614.522019 3226506.114633 472510.074525 13491.701132 322526.236726 283622.224356 1832430.783306 1662.779743 167546.837785 3613874.666672 400159.971173 0.000000 214869066.713941 0.943353 0.122532 2.885320 0.458549 2.740816 0.004250 16.668686 4.683160 0.124757 2.265334 0.868768 2.258036 0.381857 0.178236 0.221672 1.245398 7.185015 1.265329 12.546313 2.802918 1.964777 4.181525 10.021059 0.362195 0.329395 0.483626 7.223013 0.008158 32.217227 11.572212 1.281377 1.000000 1.190499 7036502307013905800000000.000000 0.114730 22.352941 50512960550.654762 -4479.930445 0.029010
