Time ALE BLT SSP DSP LWF RDG YPH WAE RSM CHK CHO STH LKT BBT COP CLA BYT MYS ROT PRO PB BB AMP DRE CHI DIP OLI GRN PIC MA DL DR DC DIN RelALE RelBLT RelSSP RelDSP RelLWF RelRDG RelYPH RelWAE RelRSM RelCHK RelCHO RelSTH RelLKT RelBBT RelCOP RelCLA RelBYT RelMYS RelROT RelPRO RelPB RelBB RelAMP RelDRE RelCHI RelDIP RelOLI RelGRN RelPIC RelMA RelDL RelDR RelDC RelDIN PelDemRatio PiscivPlankRatio DivCount InfEpiRatio BSSslope HabitCover
9.125000e+003 119015.390648 25571.843836 16360.518853 18202.469547 65866.162346 29553.445817 12260.888879 1323.022928 7723.372268 9716.543191 856.401617 11454.234234 2032.286450 3246.068498 738116.764038 355450.247887 67468.369358 240673.164602 182007.590854 3556758.141526 1569142.438573 1919267.423818 404047.146462 24210912.956438 7767.674880 231062.599548 255374.653964 1298976.197064 17286.186388 1176823.884883 1891101.322759 506669.318074 0.000000 192443100.478139 0.834205 0.111840 1.694934 0.429468 2.492995 50.961194 4.688669 1.802336 0.130236 1.335440 0.843670 1.769864 0.374437 0.177168 0.489168 1.069896 6.793441 1.467471 2.700745 27.249225 0.823320 2.487355 8.569088 101.370746 0.208529 0.235984 0.435459 5.120260 0.084812 226.288973 6.055613 1.622437 1.000000 1.066246 2016386474997813600000000.000000 0.249002 23.617647 68.159942 -2490.061450 2.521980
9.200000e+003 114927.813934 23504.988038 15498.929655 15466.761095 65485.730305 32061.106812 12368.377945 1400.011700 7484.686363 10734.129072 864.791588 11859.931941 1931.964151 2589.266735 758011.276601 308726.370259 64008.996590 206576.086489 181227.111561 3849797.362411 2776975.153474 1842362.830279 400680.804991 24339316.717661 7715.655138 232316.004820 250898.686469 765674.785008 3077.674052 4081810.826104 1974647.841728 307700.953643 0.000000 185885433.905944 0.805554 0.102800 1.605674 0.364922 2.478596 55.285340 4.729773 1.907217 0.126211 1.475297 0.851935 1.832551 0.355953 0.141320 0.502353 0.929258 6.445114 1.259569 2.689163 29.494273 1.457063 2.387687 8.497694 101.908370 0.207133 0.237264 0.427827 3.018111 0.015100 784.882762 6.323142 0.985308 1.000000 1.029912 2040880589200385200000000.000000 0.232518 23.588235 0.302772 -2357.763110 2.854686
9.300000e+003 89322.743053 24760.949079 14811.781742 15325.211122 69486.868641 27440.562279 10790.921202 1347.786455 6598.580897 14239.159308 1137.151230 10464.390734 2778.127755 2930.612021 1528556.209867 386245.089401 44909.063945 208631.554088 213813.136087 2777620.689847 897404.636865 1881493.241017 392501.594339 24482175.994645 7504.713840 218444.957206 248163.480774 1627253.952127 921.196047 4048258.298165 2172444.669689 506486.211772 0.000000 187943926.931730 0.626082 0.108293 1.534486 0.361582 2.630037 47.317793 4.126541 1.836071 0.111269 1.957027 1.120245 1.616918 0.511853 0.159950 1.013012 1.162587 4.521928 1.272102 3.172696 21.280056 0.470863 2.438400 8.324228 102.506520 0.201470 0.223097 0.423163 6.414254 0.004520 778.431017 6.956520 1.621851 1.000000 1.041318 0.175752 0.503898 24.911765 0.232565 -2091.293402 2.983486
9.400000e+003 102205.208433 26271.849646 15639.557059 17007.809437 70790.368840 27683.695335 11436.156613 1457.109723 7425.836346 7767.995293 1179.701710 11109.044473 2286.291454 2891.371080 644285.370027 445427.995374 138971.317898 228450.201352 262487.639642 1107889.539557 1204295.147362 1869858.150116 396606.118849 24633697.626437 7603.829416 217521.010177 249072.929388 1852789.524835 26705.172841 1286995.012968 1949697.665960 587589.427293 0.000000 193226660.077586 0.716378 0.114901 1.620243 0.401281 2.679373 47.737045 4.373284 1.985001 0.125219 1.067632 1.162163 1.716527 0.421235 0.157809 0.426984 1.340726 13.993127 1.392943 3.894959 8.487822 0.631887 2.423321 8.411278 103.140939 0.204130 0.222154 0.424713 7.303262 0.131025 247.473546 6.243248 1.881557 1.000000 1.070587 0.122261 0.722181 27.235294 8.331046 -2320.624832 2.791025
9.490000e+003 110865.201804 25286.377659 15852.241503 17726.583894 57182.601254 29043.526399 11889.719868 1604.621850 8037.437007 8906.102251 847.475721 11794.004019 2101.601158 3141.404762 515335.988878 334729.761870 96831.506722 244202.638510 240215.066039 2141526.715074 3408643.935644 1674629.469902 393237.681671 24875668.862281 7790.309376 219270.639581 243374.242259 1152286.083289 18855.042167 3181208.842507 1904901.675069 480823.733080 0.000000 184796628.996160 0.777078 0.110591 1.642277 0.418240 2.164327 50.081902 4.546731 2.185955 0.135532 1.224053 0.834876 1.822364 0.387207 0.171455 0.341526 1.007527 9.750038 1.488992 3.564464 16.406779 1.788496 2.170306 8.339839 104.154069 0.209137 0.223941 0.414996 4.542042 0.092510 611.707913 6.099804 1.539676 1.000000 1.023880 1988876724385482700000000.000000 0.236936 23.647059 0.318964 -2389.683421 2.871782
9.500000e+003 110533.556638 25263.614984 15665.483566 17193.843707 57166.351073 29334.461036 11938.346469 1615.014264 8006.558367 9063.650337 848.777946 11842.838774 2084.287585 3163.706684 515944.431374 326822.880731 95479.004168 239993.779300 240017.861698 2178467.656952 3738279.112160 1679541.106927 393369.168967 24895531.766814 7794.682232 219382.963267 242849.107958 1070198.474212 15619.172260 2215628.986362 1985226.644836 472332.172240 0.000000 184687084.383603 0.774754 0.110492 1.622929 0.405670 2.163712 50.583582 4.565326 2.200112 0.135012 1.245706 0.836159 1.829910 0.384017 0.172672 0.341929 0.983728 9.613853 1.463329 3.561538 16.689792 1.961453 2.176671 8.342628 104.237235 0.209254 0.224055 0.414101 4.218472 0.076633 426.038607 6.357017 1.512484 1.000000 1.023273 1997410089837676100000000.000000 0.234755 23.647059 0.333733 -2360.236183 2.766257
9.600000e+003 101077.502157 23570.713335 14618.933629 14708.866444 57268.352365 25703.411041 12134.906512 1536.906636 7302.475422 10676.955642 893.058802 9509.666004 1973.909294 2606.044859 511074.257176 276394.656951 73302.639307 206960.954773 238496.899995 2312107.144047 4307011.624129 1936817.808619 389996.816523 25028711.154849 7633.916434 214877.706419 239056.867694 554929.841020 1904.633621 715830.234336 2501978.317667 388172.180479 0.000000 184857260.507641 0.708474 0.103088 1.514507 0.347040 2.167573 44.322294 4.640492 2.093707 0.123139 1.467439 0.879782 1.469397 0.363681 0.142236 0.338702 0.831940 7.380898 1.261916 3.538969 17.713638 2.259864 2.510100 8.271107 104.794855 0.204938 0.219454 0.407634 2.187403 0.009345 137.645480 8.011740 1.242990 1.000000 1.024216 0.214072 0.642792 25.058824 0.376303 -2197.541660 2.602970
9.700000e+003 81491.053548 24918.723598 14023.327242 14800.417225 66034.850792 28201.619401 11090.639048 1760.192745 6845.751365 14541.488981 1142.738491 10901.575101 2506.746213 2943.731462 945677.401493 428811.399607 192990.152334 217547.793824 369626.368100 743829.624129 2396456.266960 2036842.859505 400857.838579 25305506.755588 7478.311552 203490.110125 244436.944345 2597663.391525 5460.864150 2667461.985313 2353143.049358 607916.538129 0.000000 185437112.791075 0.571188 0.108983 1.452803 0.349200 2.499380 48.630140 4.241155 2.397887 0.115437 1.998580 1.125750 1.684470 0.461853 0.160666 0.626724 1.290711 19.432325 1.326467 5.484752 5.698667 1.257407 2.639732 8.501449 105.953794 0.200761 0.207824 0.416808 10.239380 0.026793 512.920617 7.535145 1.946647 1.000000 1.027429 0.115096 0.500186 27.411765 0.244202 -2001.432811 3.045703
9.800000e+003 107406.473327 25637.834897 17028.350315 18913.005464 57792.381231 27886.218068 11506.556216 1992.817409 8126.251485 9300.733307 816.334855 11466.741221 2114.760400 2915.280326 486875.622086 384078.841101 94555.170410 243164.093367 218277.111063 825908.994909 1205717.379453 1947803.018800 415427.871004 25552447.111091 7687.544922 213320.158079 250019.921966 1707949.934148 29546.633600 1321160.514960 1945036.514577 624993.979958 0.000000 192883692.881650 0.752835 0.112129 1.764121 0.446232 2.187407 48.086270 4.400205 2.714788 0.137030 1.278291 0.804198 1.771797 0.389632 0.159114 0.322664 1.156067 9.520832 1.482659 3.238935 6.327498 0.632633 2.524337 8.810452 106.987730 0.206378 0.217863 0.426328 6.732338 0.144967 254.043158 6.228322 2.001332 1.000000 1.068687 0.143036 0.724614 27.441176 289.173840 -2591.789013 2.927767
9.855000e+003 110650.618295 24801.979497 15217.572280 16929.605866 60515.580227 28888.472640 11790.348056 2125.540814 8000.883403 10667.518465 832.041183 11893.608799 2024.806943 3057.478440 466305.020343 313754.185420 54239.792966 248265.721045 212145.198683 1900649.879273 2159626.141651 1814690.184168 413377.040803 25742496.593528 7803.686376 214582.766988 247543.384277 1325479.551771 11630.460675 1274669.267257 1791371.781315 516745.301927 0.000000 190596229.046405 0.775574 0.108473 1.576526 0.399436 2.290479 49.814532 4.508730 2.895595 0.134916 1.466142 0.819671 1.837755 0.373058 0.166875 0.309032 0.944392 5.461446 1.513766 3.147946 14.561360 1.133143 2.351824 8.766958 107.783464 0.209496 0.219153 0.422105 5.224730 0.057063 245.103455 5.736263 1.654702 1.000000 1.056013 2027957141159372800000000.000000 0.225230 23.529412 13.343334 -2292.731961 2.800346
9.900000e+003 109316.993870 22613.509595 14553.910081 15043.458757 60901.898410 30293.664879 11939.274591 2199.069484 7848.636992 11488.147762 837.761225 12113.372626 1940.860547 2400.574405 464044.117283 280003.528088 52368.692780 225952.712242 211694.556911 2098401.877261 2613181.684339 1790990.236710 413702.424899 25835165.465427 7816.399407 216144.819187 245182.640183 945103.660052 5201.855776 2886053.509211 1804699.605530 392557.914929 0.000000 188292138.204075 0.766226 0.098901 1.507771 0.354934 2.305101 52.237609 4.565681 2.995763 0.132349 1.578929 0.825306 1.871712 0.357592 0.131021 0.307533 0.842803 5.273043 1.377715 3.141259 16.076388 1.371121 2.321109 8.773858 108.171468 0.209837 0.220748 0.418080 3.725377 0.025522 554.953119 5.778941 1.257034 1.000000 1.043247 2058439087808679300000000.000000 0.216555 23.529412 0.329997 -2191.984854 2.960590
1.000000e+004 82766.738530 23652.009130 13810.115381 14076.581673 63994.335235 26404.929274 10289.683334 2070.915818 6942.798502 14733.817890 1096.869368 10150.878974 2090.098820 2662.276469 508859.577230 236390.447365 26032.814027 206176.767656 211862.516581 4571609.510853 1685307.861578 1868753.424371 409680.440155 25953992.820274 7577.356612 207131.681532 242364.726920 676659.475876 1252.717531 2531143.491641 2229726.701436 480113.551957 0.000000 186844374.293916 0.580130 0.103443 1.430715 0.332122 2.422147 45.531974 3.934863 2.821181 0.117074 2.025013 1.080562 1.568475 0.385088 0.145305 0.337234 0.711529 2.621264 1.257134 3.143751 35.024258 0.884271 2.421889 8.688560 108.668996 0.203420 0.211543 0.413275 2.667233 0.006146 486.708223 7.139946 1.537401 1.000000 1.035226 0.179237 0.481737 24.794118 0.319433 -2036.787275 2.974852
1.010000e+004 92793.979735 25169.423755 13320.216586 14249.078082 85077.240636 29537.584730 11915.863422 2419.349919 6834.608965 18449.755211 1146.133519 10899.701822 2224.399261 2967.729922 452895.034339 396512.984779 112652.442701 217697.714340 219640.558490 1279126.567116 1732356.735703 1937644.080209 415290.621573 26128484.783442 7582.546373 205344.591199 245432.295824 2424109.628278 35990.209378 411058.731720 2096462.537550 636691.961462 0.000000 189563614.490480 0.650413 0.110080 1.379962 0.336192 3.220123 50.933844 4.556728 3.295848 0.115249 2.535731 1.129094 1.684180 0.409832 0.161976 0.300145 1.193493 11.343060 1.327382 3.259167 9.799713 0.908957 2.511171 8.807541 109.399591 0.203559 0.209718 0.418506 9.555272 0.176581 79.041613 6.713213 2.038791 1.000000 1.050292 0.110749 0.504589 27.323529 0.700361 -1928.309522 2.721776
1.020000e+004 118092.868574 24476.548559 15355.559354 16832.779278 65556.475964 28573.600705 11970.465086 2718.634772 7973.469462 11995.197728 826.686977 11532.155075 1957.050711 2945.198408 333892.439141 281270.277052 69927.406396 237468.581689 209216.741086 153956.799713 2334140.245699 1713722.895029 422066.885534 26398962.765757 7945.437258 217917.379054 244860.066323 1666589.942144 34405.924682 1824631.207754 1720566.657093 577027.410372 0.000000 190722422.589687 0.827738 0.107050 1.590821 0.397152 2.481274 49.271575 4.577608 3.703559 0.134454 1.648618 0.814397 1.781904 0.360575 0.160746 0.221279 0.846616 7.041044 1.447932 3.104491 1.179502 1.224710 2.220971 8.951253 110.532079 0.213301 0.222559 0.417530 6.569307 0.168808 350.854472 5.509533 1.847735 1.000000 1.056712 0.145660 0.721587 27.382353 302.344000 -2328.487486 2.932981
1.022000e+004 118786.432195 24336.543202 14832.167589 16353.599941 67400.460509 28971.838868 12089.571661 2781.782676 7910.318231 12545.397101 832.094374 11697.128691 1923.696680 2994.788208 336438.108541 262285.457240 55138.499284 236562.035675 208599.767783 223745.070214 2748189.675248 1697642.676890 420000.699430 26465128.683874 7973.030636 216397.796534 243927.113048 1474604.026427 22510.020247 873135.252630 1709008.363982 537160.638680 0.000000 191121108.329160 0.832600 0.106437 1.536598 0.385846 2.551067 49.958286 4.623156 3.789585 0.133389 1.724237 0.819724 1.807395 0.354429 0.163453 0.222966 0.789472 5.551937 1.442404 3.095336 1.714168 1.441959 2.200131 8.907433 110.809115 0.214042 0.221007 0.415939 5.812544 0.110442 167.893329 5.472522 1.720075 1.000000 1.058921 2142212665476447300000000.000000 0.226535 23.588235 293.520711 -2243.325267 2.803668
1.030000e+004 112504.323332 22613.086582 14358.269781 14382.169288 67526.359119 31827.527230 12111.790423 2937.304211 7635.886515 13554.578765 838.536680 12148.015544 1852.825071 2393.763772 335848.089730 228454.001469 53305.296738 191162.844325 207853.109597 220137.864909 3117957.469893 1742049.218164 414746.616484 26586333.790448 7845.322087 219044.787055 238450.240485 798014.297013 2465.044747 1864209.951135 1865962.892890 305880.491476 0.000000 190656611.249247 0.788567 0.098900 1.487503 0.339332 2.555832 54.882561 4.631652 4.001450 0.128761 1.862939 0.826070 1.877065 0.341372 0.130650 0.222575 0.687640 5.367351 1.165589 3.084257 1.686532 1.635974 2.257681 8.796004 111.316599 0.210614 0.223710 0.406600 3.145585 0.012094 358.464985 5.975116 0.979479 1.000000 1.056348 2161849545728568200000000.000000 0.208203 23.676471 0.300574 -2173.284527 2.901803
1.040000e+004 83361.396700 23804.945879 13849.768667 14467.099370 73997.608345 27562.099255 10577.412058 2691.570481 6386.739962 17403.676774 1108.450298 10400.364687 2656.560465 2712.047150 659571.882180 325964.560338 25885.821217 188906.120692 215177.215589 2830755.859020 1566295.617590 1853609.572669 413830.529816 26727668.843922 7474.647063 201048.038672 237106.221774 1794417.672804 580.482907 3637733.216992 2133164.165306 531957.648666 0.000000 186663602.862441 0.584298 0.104112 1.434823 0.341336 2.800765 47.527368 4.044893 3.666690 0.107697 2.391958 1.091971 1.607024 0.489455 0.148021 0.437115 0.981144 2.606463 1.151829 3.192937 21.687138 0.821826 2.402263 8.776575 111.908366 0.200662 0.205330 0.404308 7.073174 0.002848 699.492018 6.830737 1.703415 1.000000 1.034224 0.166841 0.435375 24.911765 0.237319 -1945.234796 3.153241
1.050000e+004 98827.555961 25619.565785 16048.071926 17475.402909 75934.901389 28057.202925 11445.504593 3017.241188 7366.867493 9406.810667 1146.945908 10976.043095 2205.090143 2659.982298 598397.354104 393239.674945 123661.627059 199937.601225 217487.474944 1513761.584120 1452893.277213 1881538.396117 428928.383328 26949278.148964 7596.465226 216023.400701 244470.442987 1927438.039175 82930.124171 2160633.235932 1934444.372759 674614.793488 0.000000 188427966.560543 0.692704 0.112049 1.662565 0.412314 2.874091 48.381112 4.376859 4.110347 0.124225 1.292870 1.129894 1.695976 0.406275 0.145180 0.396573 1.183641 12.451583 1.219092 3.227218 11.597311 0.762325 2.438458 9.096773 112.836241 0.203933 0.220624 0.416865 7.597509 0.406886 415.463590 6.194404 2.160226 1.000000 1.044000 0.116509 0.650275 27.147059 0.278213 -2405.731169 3.096686
1.058500e+004 110440.218357 24366.050256 15303.345861 17103.629308 64518.948129 29318.036940 12070.508444 3301.689989 7736.597205 10444.410261 826.727564 11615.753409 2037.018483 2865.161728 910510.000593 329230.971870 94372.108139 209227.560520 161813.190302 5632764.649294 2468083.271799 1726045.477611 432813.020101 27150809.127512 7825.643286 221585.100489 244488.673212 1314287.973979 34553.492859 1661111.155960 1914733.369496 566068.605293 0.000000 183780156.919479 0.774099 0.106566 1.585412 0.403542 2.442004 50.555261 4.615866 4.497848 0.130459 1.435478 0.814437 1.794822 0.375308 0.156378 0.603417 0.990976 9.502399 1.275736 2.401087 43.154037 1.294989 2.236941 9.179159 113.680049 0.210085 0.226304 0.416896 5.180615 0.169532 319.411547 6.131287 1.812643 1.000000 1.018248 2193491520365529000000000.000000 0.217048 23.588235 0.337314 -2305.516092 2.948315
1.060000e+004 109954.359850 24320.092851 15055.756600 16392.568985 64507.381174 29767.260092 12133.404908 3335.726299 7686.479049 10665.764307 828.518451 11687.741315 2012.417824 2894.510233 916610.038767 319164.847222 93099.853027 202443.942941 161520.477702 5712702.486896 2667583.718636 1721468.050782 432892.778691 27180796.505549 7834.007483 223043.482650 243924.473760 1168567.431352 22928.462044 1232712.512288 1938190.319798 520415.234584 0.000000 183813132.412838 0.770694 0.106365 1.559762 0.386765 2.441566 51.329890 4.639918 4.544215 0.129614 1.465901 0.816201 1.805945 0.370776 0.157980 0.607460 0.960678 9.374295 1.234374 2.396744 43.766461 1.399666 2.231008 9.180850 113.805605 0.210310 0.227794 0.415934 4.606219 0.112495 237.035679 6.206400 1.666454 1.000000 1.018431 2206706509681107300000000.000000 0.214252 23.617647 0.356669 -2266.763558 2.908068
1.070000e+004 99336.513042 22793.830213 14304.381734 14535.845308 64802.484118 26150.035068 12158.089847 2889.953983 6951.410300 12035.094460 909.182828 9389.279251 1938.983102 2397.600438 906238.301342 276460.265839 63075.478443 170167.002378 160311.379986 5918686.432887 3071040.095468 1768108.879273 422647.341519 27305874.983043 7507.560275 220007.420394 239370.449740 586766.683983 1728.076582 678182.731938 2242200.050336 329277.061597 0.000000 184097425.454699 0.696271 0.099690 1.481920 0.342958 2.452735 45.092441 4.649357 3.936945 0.117219 1.654101 0.895666 1.450795 0.357246 0.130859 0.600586 0.832138 6.351118 1.037570 2.378803 45.344556 1.611357 2.291455 8.963563 114.329307 0.201546 0.224693 0.408169 2.312897 0.008479 130.406322 7.179888 1.054399 1.000000 1.020006 0.198642 0.598027 24.970588 0.366308 -2148.946330 2.903565
1.080000e+004 92270.112658 24011.205628 13833.346970 14697.401469 75571.250053 28896.301504 11434.537068 3258.912202 6680.853564 15492.608721 1116.594499 10770.557671 2524.413541 2693.131947 527097.573447 400977.824255 186679.982927 177232.005327 176314.342101 2343101.126951 1639645.922495 1881162.312001 427978.502001 27435012.550645 7349.932074 218593.004507 240372.339987 2740879.668905 5442.933218 1986433.306900 2133021.376060 648443.808935 0.000000 185861069.876623 0.646741 0.105014 1.433121 0.346770 2.860327 49.828031 4.372665 4.439572 0.112657 2.129301 1.099994 1.664225 0.465108 0.146989 0.349321 1.206932 18.796949 1.080648 2.616265 17.951091 0.860313 2.437971 9.076627 114.870004 0.197314 0.223249 0.409877 10.803905 0.026705 381.967055 6.830280 2.076422 1.000000 1.029778 0.116733 0.527640 27.411765 0.245780 -1965.346344 3.145534
1.090000e+004 111713.022518 24780.580865 16305.512799 18589.943924 59777.795493 28582.753657 12184.923115 3631.957399 8060.892600 6906.394291 813.422001 11388.862633 2165.272261 2664.102609 509649.360855 409396.804615 116196.861823 200660.652983 256195.010058 1477543.812694 1180942.194265 1642498.188898 436099.756028 27603489.986086 7564.547725 231263.638825 242431.274991 1765717.773076 178251.313329 901289.307289 1590103.161147 584662.551846 0.000000 192977914.235316 0.783021 0.108379 1.689235 0.438610 2.262554 49.287358 4.659619 4.947766 0.135928 0.949214 0.801329 1.759763 0.398938 0.145404 0.337757 1.232273 11.699950 1.223500 3.801585 11.319837 0.619633 2.128664 9.248864 115.575417 0.203076 0.236189 0.413388 6.960046 0.874566 173.307013 5.091768 1.872184 1.000000 1.069209 0.143721 0.747012 27.294118 333.196413 -2457.390895 3.074587
1.095000e+004 111837.196016 24118.381841 15077.259703 17139.484760 61306.010243 29488.208860 12299.582868 3814.637753 7921.524412 7610.738739 824.384791 11821.068541 2116.735373 2772.299509 510923.011768 363750.842811 77017.446759 204097.940949 251062.429158 1832130.639886 1826794.363603 1546463.936847 428005.481655 27723322.066278 7569.431585 229578.699618 238474.765147 1223445.159508 57909.584552 1825394.181394 1517011.366207 424867.277343 0.000000 191646769.165163 0.783891 0.105483 1.561989 0.404388 2.320396 50.848701 4.703466 5.196629 0.133578 1.046019 0.812129 1.826546 0.389996 0.151310 0.338601 1.094880 7.754945 1.244459 3.725424 14.036417 0.958508 2.004205 9.077200 116.077152 0.203207 0.234468 0.406642 4.822534 0.284126 351.001182 4.857716 1.360494 1.000000 1.061834 2282061469085700700000000.000000 0.226340 23.558824 0.805569 -2252.371478 3.081680
1.100000e+004 109175.455916 22077.161530 14701.899145 15653.683955 61160.509505 31190.229726 12263.719015 3933.708858 7760.017114 8001.266000 828.202494 12101.729414 2060.234641 2193.440996 510376.806185 337009.525324 75446.697687 183263.895560 250540.634322 1867901.069221 3313726.954863 1546988.587031 423868.045603 27796088.682849 7430.401291 230047.062500 234631.737826 841696.186806 13722.704236 3991667.998382 1760782.583938 318924.926513 0.000000 184542651.730384 0.765234 0.096556 1.523102 0.369332 2.314889 53.783622 4.689751 5.358838 0.130854 1.099692 0.815890 1.869913 0.379586 0.119716 0.338239 1.014390 7.596785 1.117426 3.717682 14.310463 1.738693 2.004884 8.989452 116.381825 0.199475 0.234947 0.400089 3.317769 0.067329 767.549388 5.638311 1.021249 1.000000 1.022473 2288990548924230700000000.000000 0.217805 23.558824 0.285109 -2196.957765 3.336699
1.110000e+004 82750.082790 22952.257280 14335.002621 15195.778296 61613.757735 27140.216196 10206.076151 3380.829713 6708.162379 9253.744831 1074.922977 10413.660858 2539.704375 2419.040547 489597.377093 299077.898312 36687.655273 169404.588398 249679.856699 1940264.532217 4552316.373976 1856919.837194 412851.657083 27930227.477008 6921.530383 212280.659274 230744.418233 447595.644736 1031.492398 707439.260206 2395690.143428 400044.571895 0.000000 183549206.598527 0.580013 0.100383 1.485092 0.358528 2.332044 46.799884 3.902891 4.605659 0.113117 1.271833 1.058942 1.609079 0.467925 0.132029 0.324468 0.900216 3.694108 1.032921 3.704909 14.864858 2.388574 2.406553 8.755815 116.943462 0.185814 0.216802 0.393460 1.764317 0.005061 136.031998 7.671388 1.281008 1.000000 1.016968 0.176906 0.529066 24.911765 0.374126 -2049.870258 3.005032
1.120000e+004 88818.406645 24258.970145 13878.915279 15324.798085 74313.248129 30350.444504 11697.452461 3795.150696 6498.130602 10872.638582 1114.281036 11237.422356 2518.636588 2661.203156 670863.887270 480969.355071 165709.827271 182250.197608 338362.191530 1903329.452173 1662713.501360 1955318.596718 430633.036018 28104692.550433 6816.243880 204622.885722 238756.902637 1866592.629289 34613.837706 2282634.720319 2171063.103388 654127.895531 0.000000 186308909.987273 0.622547 0.106098 1.437842 0.361572 2.812712 52.335518 4.473206 5.170082 0.109576 1.494333 1.097715 1.736363 0.464044 0.145246 0.444598 1.447705 16.685448 1.111245 5.020834 14.581889 0.872416 2.534077 9.132925 117.673945 0.182987 0.208981 0.407123 7.357671 0.169828 438.922997 6.952096 2.094624 1.000000 1.032259 0.110419 0.543591 27.470588 0.254109 -1974.269486 3.363168
1.130000e+004 106256.706694 23981.027193 15509.333933 17697.341650 52955.703829 29374.905164 11883.336645 4128.292845 7704.447963 5461.089050 806.942021 11943.491183 2258.084406 2612.404819 658946.964183 408356.014846 106239.010253 206504.054910 348839.709536 7407149.900190 1624023.299908 1777577.692649 443031.392687 28311871.159512 6893.456492 205324.026747 242704.016392 1239658.934962 49977.359823 1794467.843392 1971102.670902 531341.710918 0.000000 183123361.927707 0.744776 0.104882 1.606752 0.417550 2.004342 50.653323 4.544290 5.623917 0.129917 0.750571 0.794945 1.845462 0.416038 0.142583 0.436700 1.229141 10.697286 1.259130 5.176306 56.748051 0.852116 2.303726 9.395871 118.541399 0.185060 0.209697 0.413853 4.886445 0.245207 345.054422 6.311790 1.701442 1.000000 1.014609 0.146473 0.723556 27.352941 0.302525 -2302.895757 3.191471
1.131500e+004 106021.524587 23870.348162 15221.978492 17422.363544 53329.879836 29690.316971 11907.969399 4183.444650 7665.910048 5610.225064 809.529046 12077.474585 2241.558451 2642.069290 663771.056404 395990.753650 94658.549092 206628.867997 348800.482031 7631109.042053 1860159.905332 1763670.928936 440955.386572 28342744.999202 6869.780210 204175.384789 242195.891581 1104350.488063 35818.114134 1482804.639028 1972102.643151 488466.450618 0.000000 183233521.880057 0.743128 0.104398 1.576982 0.411062 2.018504 51.197211 4.553709 5.699050 0.129267 0.771068 0.797494 1.866165 0.412994 0.144202 0.439897 1.191921 9.531241 1.259891 5.175724 58.463859 0.976015 2.285703 9.351843 118.670667 0.184424 0.208524 0.412987 4.353091 0.175737 285.125365 6.314992 1.564149 1.000000 1.015219 2260510757613332500000000.000000 0.223028 23.588235 0.319377 -2255.829095 3.146462
1.140000e+004 101863.432498 22037.656343 14637.981560 15063.988296 53057.028212 32779.354967 11842.949218 4398.124285 7406.511778 6115.413954 815.072436 12555.310595 2148.026644 2146.531460 662741.129147 348922.420197 91504.648387 175548.934278 348197.852915 7803276.626109 2372447.910397 1748004.781011 434675.195916 28452471.352744 6630.302071 204220.005534 237454.629673 605246.703801 5735.055755 701036.637982 2175321.164475 277174.162291 0.000000 183704719.146336 0.713983 0.096383 1.516481 0.355419 2.008177 56.523868 4.528845 5.991505 0.124893 0.840501 0.802955 1.939998 0.395761 0.117156 0.439215 1.050247 9.213672 1.070385 5.166782 59.782879 1.244810 2.265400 9.218652 119.130090 0.177995 0.208569 0.404902 2.385741 0.028138 134.800851 6.965731 0.887557 1.000000 1.017830 2272929901634721600000000.000000 0.209582 23.529412 0.349001 -2170.592601 3.068693
1.150000e+004 79599.052081 22998.379274 14025.152652 15106.203001 56548.029472 28195.751757 10302.158409 3825.879987 6341.442172 8117.641342 1081.376486 11031.607514 2841.931203 2426.502088 1368844.825075 341173.860126 58934.165990 181314.738424 386241.593360 3546868.861505 1003312.083161 1690861.121262 430391.043791 28536743.707868 6286.757605 186568.942380 233726.639425 1689234.673617 2068.929213 4228064.507413 2011488.094158 408549.455930 0.000000 187284093.219746 0.557927 0.100585 1.452992 0.356415 2.140309 48.620022 3.939633 5.211945 0.106933 1.115687 1.065300 1.704562 0.523609 0.132436 0.907167 1.026924 5.934126 1.105541 5.731299 27.173461 0.526432 2.191342 9.127793 119.482937 0.168773 0.190542 0.398545 6.658567 0.010151 813.005572 6.441111 1.308242 1.000000 1.037662 0.118992 0.544427 27.294118 0.285679 -1943.499228 3.541370
1.160000e+004 106857.050963 25003.697126 16964.695468 18863.927898 59359.443971 28791.994056 11400.077444 4257.634738 7712.406547 4986.219170 1117.247926 11626.010735 2371.048853 2385.519612 489470.983190 485137.554250 105236.943251 205151.423637 190936.937152 1562074.096179 1814471.982426 1810262.817575 447379.812092 28642590.333842 6332.920715 193832.290920 237383.192486 1765009.145805 62605.155340 2249958.893352 1877546.460298 624207.377898 0.000000 189066034.316876 0.748984 0.109355 1.757526 0.445074 2.246720 49.648166 4.359487 5.800118 0.130051 0.685305 1.100638 1.796407 0.436851 0.130200 0.324384 1.460251 10.596388 1.250882 2.833244 11.967445 0.952043 2.346086 9.488093 119.926115 0.170012 0.197960 0.404780 6.957252 0.307164 432.639832 6.012208 1.998813 1.000000 1.047535 0.137936 0.743824 27.411765 0.287874 -2536.187006 3.259491
